,Average account balance,TN debtor transactions,TN creditor transactions,TN transactions,average debtor transaction,average creditor transaction,DBNCD,DFACD,Label
3877,0.9975830372529174,1.0339275627597395e-07,8.968720486264718e-07,1.0002648049024458e-06,0.051131738273550366,0.004277353518171634,7.934792923504978e-07,-0.04685438475537873,2
3878,0.10305149189813093,1.739545430953756e-08,3.7275973520437625e-09,2.1123051661581323e-08,0.1594003233776299,0.7693622874352666,-1.3667856957493797e-08,0.6099619640576367,0
3879,0.19608173726763875,2.8371053837177137e-08,8.984167048439427e-09,3.7355220885616565e-08,0.2535426142425364,0.7844665885604362,-1.938688678873771e-08,0.5309239743178998,0
3880,0.34246113660153815,6.617523561552039e-09,4.135952225970025e-09,1.0753475787522063e-08,0.7368860303773671,0.5531303689376763,-2.4815713355820146e-09,-0.18375566143969083,1
3881,0.998053041363059,3.1359147566383496e-08,2.4122421204910383e-08,5.548156877129388e-08,0.05051976041087649,0.019703022370980247,-7.236726361473115e-09,-0.030816738039896246,2
3882,0.7390662731899189,2.0365083513200173e-07,5.35923250347373e-08,2.5724316016673904e-07,0.11358224816178304,0.5228542384692778,-1.5005851009726443e-07,0.4092719903074948,2
3883,0.108670149735907,1.8394560635908942e-09,2.6277943765584204e-10,2.1022355012467363e-09,0.07427920669358273,0.737109137589473,-1.5766766259350523e-09,0.6628299308958904,0
3884,0.9814685847537814,3.187611760930359e-07,4.455520021061613e-06,4.774281197154649e-06,0.1402833966510864,0.010140573262756475,4.136758844968577e-06,-0.13014282338832994,2
3885,0.9999800603903837,4.8572182293033035e-09,1.8943151094282882e-07,1.9428872917213213e-07,0.00019428872917213213,0.004559329892518361,1.8457429271352552e-07,0.004365041163346229,2
3886,0.06423700556322426,3.4355665898079372e-09,1.0931348240297982e-09,4.528701413837735e-09,0.4451745598295518,0.813604633313607,-2.342431765778139e-09,0.36843007348405515,0
3887,0.4488047089142008,5.553966270824732e-07,2.9461117743078148e-08,5.848577448255514e-07,0.04394369365735366,0.6527165499127116,-5.259355093393951e-07,0.6087728562553579,0
3888,0.8766335797594418,4.2703800410542475e-09,4.462547142901689e-07,4.505250943312231e-07,0.34208413116370184,0.0037380942504569997,4.4198433424911466e-07,-0.33834603691324483,2
3889,0.03132561558471764,1.6030812224677944e-09,1.0687208149785295e-09,2.6718020374463237e-09,0.315757322026106,0.809593581890499,-5.343604074892648e-10,0.493836259864393,0
3890,0.5508689246176711,3.3597758396613297e-07,1.5320577828855664e-07,4.891833622546897e-07,0.393332559228852,0.678577928501379,-1.8277180567757635e-07,0.28524536927252697,0
3891,0.8372597847581074,3.9694926135384837e-07,4.1393214212311096e-06,4.536270682584958e-06,0.42883931995923846,0.1068526825648948,3.742372159877261e-06,-0.3219866373943437,2
3892,0.9548467024603736,7.469064523212367e-08,5.111641033073464e-07,5.8585474853947e-07,0.24025345625255357,0.09109924168839051,4.364734580752227e-07,-0.14915421456416306,2
3893,0.5090197718421625,5.106199489017874e-08,1.7435803133231766e-08,6.849779802341051e-08,0.3422811416441448,0.702725136994716,-3.3626191756946974e-08,0.36044399535057114,0
3894,0.943528040153944,1.2468511189017182e-07,6.234255594508591e-08,1.8702766783525774e-07,0.20244704153380721,0.25659023294250527,-6.234255594508591e-08,0.054143191408698055,2
3895,0.6320941762508772,1.0677278436269335e-07,7.81452987002321e-07,8.882257713650143e-07,0.3167525691815036,0.6326961488296609,6.746802026396276e-07,0.3159435796481573,0
3896,0.3466880583828518,1.1044150585516295e-08,1.2743250675595726e-08,2.3787401261112023e-08,0.6585854851960947,0.6678227473304671,1.69910009007943e-09,0.009237262134372362,1
3897,0.15450374839376457,2.5754524459663196e-08,4.241921675709232e-08,6.817374121675552e-08,0.794321754285556,0.5190379006856598,1.6664692297429126e-08,-0.2752838535998962,1
3898,0.9349440255956158,2.063486541196495e-08,9.171051294206643e-09,2.980591670617159e-08,0.14587427186927204,0.2896866621313241,-1.1463814117758305e-08,0.14381239026205203,2
3899,0.9842541266488954,3.693069329950433e-07,3.9827218264171333e-07,7.675791156367566e-07,0.1331060489239014,0.11486442986242013,2.8965249646670058e-08,-0.018241619061481282,2
3900,0.21109323195917215,4.660218057150591e-08,1.4498456177801837e-08,6.110063674930774e-08,0.2551465772031944,0.7824740381939554,-3.210372439370407e-08,0.5273274609907611,0
3901,0.8142303998979556,1.6433384223401958e-06,4.358245450975215e-07,2.0791629674377174e-06,0.04103496208309425,0.42948144871082866,-1.2075138772426742e-06,0.3884464866277344,2
3902,0.5023846532471675,5.799425153084314e-08,1.456025889497764e-07,2.0359684048061954e-07,0.7028256131387116,0.2936897762610789,8.760833741893325e-08,-0.4091358368776328,1
3903,0.9998338790388202,1.719457336482876e-08,2.4563676235469658e-09,1.9650940988375726e-08,0.012927378898305841,7.86037639535029e-05,-1.4738205741281794e-08,-0.012848775134352338,2
3904,0.3278163757704374,9.665929544272933e-09,8.05494128689411e-09,1.7720870831167043e-08,0.5666061340034508,0.7366090658265976,-1.610988257378822e-09,0.17000293182314674,0
3905,0.7687018783175776,4.3265491327931455e-07,2.189725085112339e-06,2.6223799983916534e-06,0.5192943865163357,0.21170226414665824,1.757070171833024e-06,-0.3075921223696775,2
3906,0.6837346633132722,4.2120536016796096e-08,5.5599107542170845e-08,9.771964355896695e-08,0.5742788669753731,0.42463958730958995,1.3478571525374751e-08,-0.1496392796657832,1
3907,0.49821988738557044,1.9646852213045505e-08,5.2800915322559795e-08,7.24477675356053e-08,0.5277404297206693,0.6725338920270635,3.315406310951429e-08,0.14479346230639425,0
3908,0.06607337440281677,6.522857402758452e-10,1.630714350689613e-10,8.153571753448065e-10,0.19566162664750777,0.7827428883310142,-4.892143052068839e-10,0.5870812616835065,0
3909,0.23679779424926672,1.2860033529669964e-08,7.599110722077705e-09,2.045914425174767e-08,0.4832660373475271,0.7864300957393022,-5.2609228075922575e-09,0.3031640583917752,0
3910,0.27486187810331564,1.1552861680860352e-08,1.3591601977482768e-09,1.291202187860863e-08,0.5050047543665701,0.773033954067079,-1.0193701483112076e-08,0.26802919970050887,0
3911,0.911640666075463,4.510401029051186e-08,6.54008149212422e-08,1.1050482521175406e-07,0.33503977125156087,0.1511824519683834,2.029680463073034e-08,-0.1838573192831775,2
3912,0.19900585855206757,5.169967084316146e-08,3.545120286388214e-08,8.71508737070436e-08,0.5140010133490999,0.7880848246863371,-1.6248467979279316e-08,0.2740838113372372,0
3913,0.025787974414052485,1.7823478142874034e-08,9.901932301596685e-09,2.772541044447072e-08,0.12448891223199622,0.7608461833084523,-7.921545841277349e-09,0.6363572710764561,0
3914,0.4137647611719858,2.4604097202943626e-08,3.413818486908428e-07,3.6598594589378643e-07,0.6674113394267475,0.05029617938283568,3.167777514878992e-07,-0.6171151600439118,1
3915,0.9414384620220267,4.665773261059325e-09,6.998659891588988e-09,1.1664433152648312e-08,0.07581881549221403,0.26711551919564636,2.3328866305296626e-09,0.19129670370343232,2
3916,0.728730146534648,3.431950725717091e-08,4.8769826102295504e-08,8.308933335946641e-08,0.5328904898296036,0.4130637333555971,1.4450318845124594e-08,-0.11982675647400651,2
3917,0.18891161561705277,1.498536631857733e-07,5.619512369466499e-08,2.0604878688043832e-07,0.39255936843275546,0.8017374097713467,-9.365853949110833e-08,0.40917804133859126,0
3918,0.6465805974636853,8.014373659697214e-09,3.2057494638788857e-09,1.12201231235761e-08,0.6135177910131472,0.3998379241570315,-4.808624195818329e-09,-0.2136798668561157,1
3919,0.27605263186814116,5.064116276080791e-08,2.0530201119246447e-08,7.117136388005436e-08,0.32310537757553903,0.7809069157497384,-3.011096164156146e-08,0.45780153817419933,0
3920,0.8021840622843383,2.0085226058097386e-07,2.7840907407263704e-07,4.792613346536109e-07,0.4841323718590408,0.29168724997420076,7.755681349166318e-08,-0.19244512188484,2
3921,0.89292529645245,3.103374526989484e-08,1.1083480453533872e-08,4.211722572342871e-08,0.2650995600023266,0.3530806733983927,-1.995026481636097e-08,0.0879811133960661,2
3922,0.5319173169447479,4.8956690936413796e-08,1.4554691900014914e-08,6.351138283642872e-08,0.2850053933812973,0.6880399807279777,-3.440199903639889e-08,0.4030345873466804,0
3923,0.34347296029674107,1.0513715857282524e-07,5.726983434454708e-08,1.6240699291737231e-07,0.20912649461114952,0.7434785348916638,-4.786732422827816e-08,0.5343520402805143,0
3924,0.9869349988590415,5.649725712592597e-08,3.217887253694044e-07,3.7828598249533043e-07,0.12393309558815149,0.02375535994489587,2.6529146824347845e-07,-0.10017773564325562,2
3925,0.16247608819588297,8.492313090638426e-09,7.279125506261509e-09,1.5771438596899936e-08,0.583996588197662,0.7726351103253862,-1.213187584376918e-09,0.18863852212772425,0
3926,0.794818634794707,2.4937502320544395e-07,1.0885417679602713e-07,3.582292000014711e-07,0.20921474123918624,0.4935849572844203,-1.4052084640941683e-07,0.2843702160452341,2
3927,0.7169385689958386,5.786220329912659e-07,1.5179899013659752e-07,7.304210231278634e-07,0.15269642219454416,0.5512296659144735,-4.2682304285466834e-07,0.39853324371992943,0
3928,0.40983463539432746,3.780041559042441e-08,3.432686388752055e-07,3.810690544656299e-07,0.658602088178341,0.028136217290344122,3.0546822328478106e-07,-0.6304658708879969,1
3929,0.38317943764673407,6.506135758375095e-08,9.567846703492787e-09,7.462920428724373e-08,0.11854276943795798,0.7042888016488198,-5.549351088025816e-08,0.5857460322108619,0
3930,0.9865767996321646,3.203626639999676e-08,5.914387643076324e-07,6.234750307076292e-07,0.12050259492505937,0.010830121075306473,5.594024979076357e-07,-0.1096724738497529,2
3931,0.5099287157323278,7.796333042986452e-07,6.688030796679555e-07,1.4484363839666007e-06,0.33732339908496733,0.702184000628886,-1.1083022463068976e-07,0.36486060154391864,0
3932,0.03761867452345521,3.087902470964665e-08,5.3944149873864424e-08,8.482317458351107e-08,0.19787370108235794,0.7844490068728669,2.3065125164217773e-08,0.586575305790509,0
3933,0.16481642324175666,4.538472592466922e-09,2.888118922478951e-09,7.426591514945874e-09,0.1687051115732728,0.7663142206268855,-1.650353669987972e-09,0.5976091090536126,0
3934,0.0094494993466696,4.73426554708444e-11,8.284964707397769e-10,8.758391262106213e-10,0.7397295835151371,0.07060660734912148,7.811538152689325e-10,-0.6691229761660156,1
3935,0.36888698432961203,1.2102148464910014e-06,2.0524652094805371e-07,1.415461367439055e-06,0.14411552456173252,0.7173361774468042,-1.0049683255429478e-06,0.5732206528850717,0
3936,0.6773609467747279,5.915886414150323e-07,6.629872705513293e-08,6.578873684701652e-07,0.06068963205054447,0.5478664583870846,-5.252899143598993e-07,0.4871768263365401,0
3937,0.1703040983552476,1.1112907115246497e-08,5.556453557623249e-09,1.6669360672869746e-08,0.3604804527946786,0.8031677016353564,-5.556453557623249e-09,0.44268724884067784,0
3938,0.35233677467975194,2.1247094237767054e-08,1.6820616271565584e-08,3.806771050933264e-08,0.5790111375078741,0.7213492622189591,-4.426477966201469e-09,0.14233812471108495,0
3939,0.9928520454297819,8.487818233562462e-08,5.242475967788579e-08,1.373029420135104e-07,0.09618735883927461,0.06163627675463019,-3.245342265773882e-08,-0.03455108208464443,2
3940,0.7288587592571307,4.4002278284057087e-08,7.88374152589356e-08,1.228396935429927e-07,0.538729403024105,0.3986335193492799,3.4835136974878526e-08,-0.14009588367482517,2
3941,0.3126477072833776,1.494469270501509e-08,8.652190513429788e-09,2.359688321844488e-08,0.3918143066059315,0.7755508951128883,-6.292502191585301e-09,0.3837365885069569,0
3942,0.6176495395534499,4.6640573097104095e-08,1.3992171929131229e-08,6.063274502623532e-08,0.22090749159783382,0.6326169705300989,-3.264840116797287e-08,0.41170947893226506,0
3943,0.9607607609398623,2.0837190038610013e-07,2.883285598365804e-07,4.967004602226805e-07,0.2154234671715058,0.16824211821028634,7.995665945048028e-08,-0.04718134896121945,2
3944,0.9674423317083161,3.9036940875238336e-07,1.0832751092878638e-06,1.473644518040247e-06,0.20354870321251772,0.07089375134045635,6.929057005354805e-07,-0.13265495187206136,2
3945,0.9432775446353454,1.2513070411284987e-06,4.876766985386734e-07,1.7389837396671723e-06,0.1035145724269452,0.2687302957379332,-7.636303425898253e-07,0.16521572331098802,2
3946,0.8429814520868907,1.5323678204770324e-07,1.0854272061712312e-07,2.6177950266482637e-07,0.05710951834094898,0.4057085910545406,-4.469406143058011e-08,0.34859907271359164,2
3947,0.7877492694377954,4.4979423752577566e-07,1.3732655924459523e-07,5.871207967703709e-07,0.12966814960080253,0.4856846094134702,-3.124676782811804e-07,0.35601645981266766,2
3948,0.8022706216058416,7.500107900394058e-08,4.8649348543096594e-08,1.2365042754703718e-07,0.28851220879252926,0.48447875779741356,-2.6351730460843988e-08,0.19596654900488425,2
3949,0.5117263851111392,2.586141592968241e-09,1.0344566371872964e-08,1.2930707964841206e-08,0.6142409550998693,0.6005469422715803,7.758424778904723e-09,-0.013694012828288967,1
3950,0.9224023033709233,1.3988038826693138e-08,2.7976077653386277e-08,4.1964116480079416e-08,0.3108621457501418,0.2013716880507444,1.3988038826693138e-08,-0.1094904576993974,2
3951,0.544424072700416,2.064354805904725e-08,3.027720381993597e-08,5.0920751878983215e-08,0.6446442459561903,0.12200596873978815,9.633655760888717e-09,-0.5226382772164021,1
3952,0.5853493686656263,7.258995782922529e-08,3.851712048081342e-08,1.1110707831003871e-07,0.3420842561221397,0.6618749199427738,-3.407283734841187e-08,0.3197906638206341,0
3953,0.7887829943547728,3.79945722829407e-08,2.45964862673774e-07,2.8395943495671474e-07,0.47247824209043576,0.08966515687826575,2.079702903908333e-07,-0.38281308521217,2
3954,0.997171971317484,5.0603969609730805e-09,1.2397972554384048e-07,1.2904012250481355e-07,5.3134168090217346e-05,0.05316814865581028,1.1891932858286739e-07,0.05311501448772006,2
3955,0.3781895636012614,5.182261120636583e-08,2.3320175042864626e-07,2.8502436163501206e-07,0.7223346092142534,0.16839577859789728,1.8137913922228042e-07,-0.5539388306163561,1
3956,0.5522104794476002,1.6689545866808957e-07,4.067200253255964e-08,2.0756746120064921e-07,0.16307352882238194,0.6538889823173885,-1.2622345613552992e-07,0.4908154534950065,0
3957,0.969390508965845,3.6449222156419304e-07,7.018938050391556e-07,1.0663860266033485e-06,0.20025322344101415,0.09206401668886904,3.374015834749625e-07,-0.10818920675214512,2
3958,0.3345099454008722,3.8414802999268196e-07,7.39399969233702e-08,4.5808802691605214e-07,0.1354802521132661,0.7237015381680603,-3.1020803306931173e-07,0.5882212860547942,0
3959,0.37910789186157656,1.542079985345772e-08,1.927599981682215e-09,1.7348399835139935e-08,0.7049671218659697,0.11710169888719456,-1.3493199871775505e-08,-0.5878654229787752,1
3960,0.9239050407250146,4.042635222667849e-07,8.978410785227433e-07,1.302104600789528e-06,0.31140101350278987,0.13397967683914802,4.935775562559584e-07,-0.17742133666364182,2
3961,0.9106993933204789,2.5258314388946387e-07,9.500833852722954e-08,3.4759148241669344e-07,0.15334968722231337,0.3368213649685653,-1.5757480536223434e-07,0.1834716777462519,2
3962,0.5228150846769016,2.661209000808895e-09,2.661209000808895e-09,5.32241800161779e-09,0.6027638386832147,0.6027770249738137,0.0,1.3186290599008074e-05,1
3963,0.7566465685085458,5.587162547859279e-08,8.862395765569891e-08,1.444955831342917e-07,0.5294782401449941,0.32375250916196324,3.275233217710612e-08,-0.20572573098303093,2
3964,0.5383923240496093,2.481566893210074e-07,1.6452377192552977e-08,2.6460906651356035e-07,0.03958207506153252,0.6146790918758716,-2.3170431212845441e-07,0.575097016814339,0
3965,0.2854285368013689,5.526083928060832e-08,4.071851315413245e-08,9.597935243474078e-08,0.6079680406486743,0.7306530036733342,-1.4542326126475874e-08,0.12268496302465999,0
3966,0.9584042482027346,5.470995609657527e-07,1.6119897778455213e-07,7.082985387503048e-07,0.06092987238738481,0.22526306632108953,-3.8590058318120055e-07,0.1643331939337047,2
3967,0.8297075781074628,1.733938315207473e-07,1.2052985849612924e-07,2.9392369001687657e-07,0.297659007601382,0.4477308316846228,-5.2863973024618084e-08,0.15007182408324088,2
3968,0.6323188374238948,3.389428279628784e-08,2.5824215463838355e-08,5.97184982601262e-08,0.5273825930383852,0.5661597152665487,-8.070067332449487e-09,0.038777122228163464,1
3969,0.5754284744207113,1.0596851095416253e-07,1.5600919668251705e-07,2.619777076366796e-07,0.43530733822007966,0.656198622771218,5.0040685728354526e-08,0.22089128455113832,0
3970,0.6668890748247843,9.386946392184612e-07,1.1264335670621534e-07,1.0513379959246765e-06,0.06691732551053554,0.5571675843884767,-8.260512825122458e-07,0.4902502588779411,0
3971,0.4692992563295319,1.201872925954804e-08,2.4638394982073484e-07,2.5840267908028286e-07,0.6425545184336806,0.038042600083236885,2.343652205611868e-07,-0.6045119183504437,1
3972,0.8856380101550471,1.0889975456938685e-07,1.315872034380091e-07,2.4048695800739596e-07,0.36274268440728213,0.27695359037771283,2.268744886862226e-08,-0.0857890940295693,2
3973,0.5070127439161104,1.0273643706734517e-07,4.031429808971772e-08,1.4305073515706288e-07,0.2656514378936451,0.6972201058006335,-6.242213897762744e-08,0.43156866790698845,0
3974,0.030480131077855927,5.475087092989874e-10,2.34646589699566e-10,7.821552989985534e-10,0.23857148409770573,0.7951912206746011,-3.128621195994214e-10,0.5566197365768955,0
3975,0.746383676201951,1.9156687495800907e-09,1.9156687495800907e-09,3.8313374991601815e-09,3.448203749244163e-05,0.470608043157794,0.0,0.4705735611203016,2
3976,0.3071687539975968,1.813747223609477e-08,8.674443243349673e-09,2.6811915479444446e-08,0.15055547512495876,0.7354470074972476,-9.463028992745098e-09,0.5848915323722887,0
3977,0.37308568607005405,9.580693898427833e-10,9.580693898427833e-10,1.9161387796855666e-09,9.580693898427832e-05,0.6560993713747102,0.0,0.6560035644357258,0
3978,0.6462649866180029,3.321475286001058e-09,1.660737643000529e-09,4.982212929001587e-09,0.6226105423608984,0.29037997687864253,-1.660737643000529e-09,-0.3322305654822558,1
3979,0.9976860587884587,1.7949715311797652e-08,1.7949715311797652e-08,3.5899430623595305e-08,0.048282598172613586,0.04786590835287542,0.0,-0.0004166898197381598,2
3980,0.27255990688212034,2.2067728286096683e-07,2.7826354524563815e-06,3.0033127353173483e-06,0.7034303898322695,0.04882113164675761,2.561958169595415e-06,-0.6546092581855119,1
3981,0.13106103552277515,3.471880854134056e-08,2.5280685831073227e-08,5.999949437241378e-08,0.38312291145993554,0.8090759320944437,-9.438122710267337e-09,0.42595302063450813,0
3982,0.8527583269102187,3.739094393867765e-08,4.178987851969855e-08,7.91808224583762e-08,0.38028600518685424,0.35729124110315647,4.398934581020899e-09,-0.022994764083697727,2
3983,0.14192774810071357,8.419618773100981e-09,1.0982111443175194e-09,9.517829917418501e-09,0.103753688215996,0.746034345180855,-7.321407628783462e-09,0.642280656964859,0
3984,0.4159440937703613,1.0624819124487685e-07,3.1123207536378065e-08,1.3737139878125492e-07,0.20952207920975705,0.7216651076506918,-7.512498370849879e-08,0.5121430284409347,0
3985,0.06037245504525384,6.231325833700819e-10,7.789157292126024e-10,1.4020483125826844e-09,0.7789172870440608,0.5971687258335173,1.5578314584252047e-10,-0.18174856121054356,1
3986,0.635757794472929,3.283108064951124e-08,2.7906418552084553e-08,6.07374992015958e-08,0.5641211775740633,0.5254357850227918,-4.924662097426686e-09,-0.03868539255127158,1
3987,0.7090677155668801,7.332944895698562e-08,6.78297402852117e-08,1.4115918924219734e-07,0.4893863789331076,0.5073473660113476,-5.499708671773922e-09,0.017960987078239978,2
3988,0.036053696835837194,6.622746076492093e-09,2.9848996401091125e-09,9.607645716601206e-09,0.40138090060279175,0.8159303181137018,-3.6378464363829808e-09,0.41454941751091,0
3989,0.8914196480290547,2.5369883116351156e-08,3.920800117981542e-08,6.457788429616658e-08,0.09124909480979387,0.3561735895482755,1.3838118063464267e-08,0.2649244947384816,2
3990,0.9960137116519436,1.8822195300620083e-07,3.66130374340829e-07,5.543523273470298e-07,0.057295641723662534,0.06758687811814416,1.7790842133462817e-07,0.010291236394481627,2
3991,0.9999999671438128,2.0710578515082026e-08,1.0355289257541013e-08,3.106586777262304e-08,0.00018338699510642257,4.325922087337758e-06,-1.0355289257541013e-08,-0.0001790610730190848,2
3992,0.8392022199213799,1.5224124885826257e-08,1.3049249902136791e-08,2.8273374787963048e-08,0.04389577365517744,0.4046026762016711,-2.1748749836894652e-09,0.3607069025464937,2
3993,0.6976618048495935,3.474894429581877e-07,4.524602121851402e-07,7.999496551433279e-07,0.4906877918515752,0.5211211996010257,1.0497076922695253e-07,0.03043340774945048,2
3994,0.0930217257049989,1.9312967616538283e-09,2.4141209520672854e-10,2.1727088568605567e-09,0.042298144659977624,0.7242362856201856,-1.6898846664470997e-09,0.681938140960208,0
3995,0.7894450507419514,4.6343414572270557e-07,2.624759763385235e-07,7.25910122061229e-07,0.1854026167714092,0.49594770725348003,-2.0095816938418206e-07,0.3105450904820708,2
3996,0.4760328862731723,2.42369695945242e-07,1.0387272683367514e-06,1.2810969642819933e-06,0.6866253170252422,0.5252621050808898,7.963575723915094e-07,-0.1613632119443524,1
3997,0.11238181459507389,8.181036428163436e-09,3.213978596778493e-09,1.139501502494193e-08,0.3059534703319222,0.8037297753955472,-4.967057831384944e-09,0.497776305063625,0
3998,0.6600829280436419,5.841585326364152e-08,3.95166066195222e-08,9.793245988316372e-08,0.3262474497076373,0.6129205848051813,-1.8899246644119314e-08,0.28667313509754394,0
3999,0.9967944157670625,2.595723749716514e-09,1.2978618748582571e-08,1.5574342498299084e-08,0.06489309374291286,0.025957237497165143,1.0382894998866057e-08,-0.03893585624574771,2
4000,0.7022149886018738,8.973615141580278e-08,1.4650800231151474e-08,1.0438695164695425e-07,0.1015675351683212,0.546475286314607,-7.50853511846513e-08,0.4449077511462857,0
4001,0.9547438954677903,4.5322647180531917e-07,2.988306407507599e-07,7.520571125560791e-07,0.15353319166339338,0.23971663825664158,-1.5439583105455927e-07,0.08618344659324821,2
4002,0.9849113122917468,5.138096252771623e-09,2.5690481263858114e-09,7.707144379157435e-09,0.06960734164136552,0.14129764695121963,-2.5690481263858114e-09,0.07169030530985412,2
4003,0.6813097752861097,2.9145888794201295e-07,5.8647215256624554e-08,3.501061031986375e-07,0.17408133477567345,0.5821974725634323,-2.328116726853884e-07,0.4081161377877589,0
4004,0.4073413283477664,2.770331195712689e-06,3.9971010344895285e-07,3.170041299161642e-06,0.13723032562755808,0.7033689728805659,-2.370621092263736e-06,0.5661386472530078,0
4005,0.6580582101596955,8.073911865190226e-08,9.79176545352857e-08,1.7865677318718796e-07,0.5408860005509337,0.017339371643445223,1.7178535883383457e-08,-0.5235466289074885,1
4006,0.087333684961114,1.8240499481856907e-09,1.8240499481856907e-09,3.6480998963713814e-09,0.5605151315232819,0.7907019841223817,0.0,0.2301868525990998,0
4007,0.8761776372542185,4.576217378099529e-08,1.3728652134298587e-08,5.949082591529388e-08,0.05800518440079813,0.3660974199933753,-3.20335216466967e-08,0.30809223559257715,2
4008,0.3072284088894283,4.2538030578978416e-08,9.631252206561152e-09,5.2169282785539566e-08,0.1996955325802689,0.7501527894033226,-3.2906778372417266e-08,0.5504572568230538,0
4009,0.5458610015795257,3.9929518899662465e-08,5.704216985666067e-09,4.563373588532853e-08,0.3682987747939612,0.683433768127288,-3.42253019139964e-08,0.31513499333332673,0
4010,0.5100881784437874,3.86793323709985e-08,3.734556228923993e-08,7.602489466023842e-08,0.4404557210130581,0.6939409524473106,-1.3337700817585688e-09,0.25348523143425256,0
4011,0.8462432065888722,6.19726268161991e-08,7.082585921851325e-08,1.3279848603471235e-07,0.26996297904155553,0.430406962544576,8.853232402314156e-09,0.16044398350302044,2
4012,0.25064639799122246,1.265252021833439e-07,5.24456796614897e-08,1.789708818448336e-07,0.14216736739250965,0.7444554393583832,-7.40795225218542e-08,0.6022880719658735,0
4013,0.7972166811371779,5.484836286923344e-07,1.2179256241685295e-06,1.7664092528608638e-06,0.49291344051285096,0.24664849349049406,6.694419954761951e-07,-0.24626494702235693,2
4014,0.9979534092488401,1.5663683465448836e-07,5.43007693468893e-07,6.996445281233814e-07,0.050304527722330176,0.013044937492208218,3.8637085881440463e-07,-0.03725959023012196,2
4015,0.1932610219012248,1.6042024945188126e-07,2.2266533046948816e-08,1.8268678249883007e-07,0.08994445127161681,0.7343615100541939,-1.3815371640493245e-07,0.6444170587825772,0
4016,0.37182751390169744,2.8261961431344286e-06,1.353691467593679e-07,2.9615652898937967e-06,0.07323832343475163,0.689956181123274,-2.690826996375061e-06,0.6167178576885224,0
4017,0.05879599302591259,1.741304681674296e-08,7.70488797201016e-09,2.511793478875312e-08,0.12073424215946234,0.7584637817791526,-9.7081588447328e-09,0.6377295396196903,0
4018,0.1665720360986448,1.6596747293632724e-08,9.608643169997893e-09,2.6205390463630618e-08,0.48235619975960264,0.7994130421846349,-6.988104123634831e-09,0.3170568424250323,0
4019,0.36227463666905707,6.464489994861031e-08,3.042112938758133e-08,9.506602933619165e-08,0.20510359504597278,0.7372390671980263,-3.422377056102899e-08,0.5321354721520536,0
4020,0.5293415637031194,2.6392420694569942e-08,2.3197548715753582e-07,2.5836790785210576e-07,0.6408659016603585,0.09268983559971106,2.0558306646296587e-07,-0.5481760660606474,1
4021,0.3021823179753542,1.7431224889030656e-06,1.2133655177532712e-07,1.8644590406783927e-06,0.07974169108075416,0.7103735452923075,-1.6217859371277385e-06,0.6306318542115533,0
4022,0.6497848975893955,2.695459884015544e-07,4.5379261338489547e-07,7.233386017864499e-07,0.5554700346150772,0.5174839983595869,1.8424662498334102e-07,-0.03798603625549019,1
4023,0.9850254561873838,3.1040924553228924e-08,2.3280693414921693e-08,5.432161796815062e-08,0.07683460465027814,0.14056796545364084,-7.760231138307231e-09,0.0637333608033627,2
4024,0.6848789312791224,2.272466099118793e-06,3.7064767729095126e-07,2.6431137764097447e-06,0.08206474237687564,0.5513454694732008,-1.901818421827842e-06,0.4692807270963252,0
4025,0.3300881994196289,6.942028413546241e-09,4.338767758466401e-09,1.1280796172012642e-08,0.6167558368659989,0.7086654008387633,-2.6032606550798404e-09,0.09190956397276444,1
4026,0.5272330731110553,2.7749930728136126e-09,1.3874965364068063e-09,4.1624896092204185e-09,0.33997133883307773,0.6937482682034032,-1.3874965364068063e-09,0.35377692937032545,0
4027,0.9863277017256232,4.412675187848464e-08,2.3361221582727163e-08,6.74879734612118e-08,0.09706424817779444,0.1292336184900598,-2.076553029575748e-08,0.03216937031226535,2
4028,0.10778165037636772,1.5036156288473197e-08,2.837010620466641e-09,1.787316690893984e-08,0.23052965126008781,0.789307567478437,-1.2199145668006557e-08,0.5587779162183492,0
4029,0.9938615380318376,3.0125442378321005e-07,2.459807860282037e-06,2.761062284065247e-06,0.07975369535300321,0.0031463064411992162,2.158553436498827e-06,-0.076607388911804,2
4030,0.9824969013074197,1.2641372417854788e-06,1.7874071656393041e-06,3.051544407424783e-06,0.1503678400495796,0.09498427261225681,5.232699238538253e-07,-0.05538356743732278,2
4031,0.5990073438657466,1.1056536305514542e-08,4.738515559506232e-09,1.5795051865020774e-08,0.14268196798751925,0.6239045486683206,-6.31802074600831e-09,0.4812225806808013,0
4032,0.9541365385993973,5.788847550092596e-08,1.7618231674194857e-07,2.3407079224287451e-07,0.24133565497238735,0.08705891372785393,1.1829384124102261e-07,-0.15427674124453342,2
4033,0.38702057548959207,1.0417082764417689e-07,4.187258758246326e-08,1.4604341522664016e-07,0.3664492196822288,0.752780370166254,-6.229824006171363e-08,0.38633115048402517,0
4034,0.044103324108356566,1.2575693129046516e-08,1.21565033580783e-07,1.341407267098295e-07,0.7593996330754198,0.12180139396602661,1.0898934045173646e-07,-0.6375982391093932,1
4035,0.9935809846158943,3.149650422421539e-08,2.3622378168161543e-08,5.5118882392376936e-08,0.08127567926711367,0.002636372890748984,-7.874126056053848e-09,-0.0786393063763647,2
